1.351616,103.808053
1.351616,103.808053
1.351616,103.808053
3.073561,101.518555
3.023023,101.615286
3.023023,101.615286
3.023023,101.615286
3.023023,101.615286
3.023023,101.615286
3.461278,101.657768
3.461278,101.657768
3.461278,101.657768
3.461278,101.657768
3.188954,101.719649
3.584651,98.680595
3.073561,101.518555
3.584651,98.680595
3.461278,101.657768
3.322471,101.576131
1.486661,103.88643
-27.478506,153.066828
3.076594,101.589943
3.076594,101.589943
